Implementation,PKCS #11 device,Intel AES-NI,VIA PadLock,ARMv8-A,Intel SGX,Intel QAT
BearSSL,[empty],[empty],[empty],[empty],[empty],[empty]
Botan,<ref name="Botan 1.11.31"></ref>,[empty],[empty],[empty],[empty],[empty]
CryptoComply,[empty],[empty],[empty],[empty],[empty],[empty]
cryptlib,[empty],[empty],[empty],[empty],[empty],[empty]
GnuTLS,[empty],[empty],[empty],<ref>https://lists.gnupg.org/pipermail/gnutls-devel/2016-October/008194.html</ref>,[empty],[empty]
JSSE,[empty],<ref></ref>,[empty],[empty],[empty],[empty]
LibreSSL,[empty],[empty],[empty],[empty],[empty],[empty]
MatrixSSL,[empty],[empty],[empty],[empty],[empty],[empty]
mbed TLS,[empty],<ref></ref>,[empty],[empty],[empty],[empty]
NSS,<ref>Normally NSS's libssl performs all operations via the PKCS#11 interface  either to hardware or software tokens</ref>,<ref></ref>,<ref></ref>,[empty],[empty],[empty]
OpenSSL,<ref>https://habrahabr.ru/post/134725/  http://forum.rutoken.ru/topic/1639/  https://dev.rutoken.ru/pages/viewpage.action?pageId=18055184 </ref>,[empty],[empty],<ref></ref>,[empty],[empty]
RomSTL,[empty],[empty],[empty],[empty],[empty],[empty]
RSA BSAFE,[empty],[empty],[empty],[empty],[empty],[empty]
rustls,[empty],[empty],[empty],[empty],[empty],[empty]
SChannel,[empty],[empty],[empty],[empty],[empty],[empty]
Secure Transport,[empty],<ref>https://opensource.apple.com/source/Security/Security-55179.13/sec/Security/SecECKey.c</ref><ref>http://km.support.apple.com/library/APPLE/APPLECARE_ALLGEOS/HT5396/Crypto_Officer_Role_Guide_for_FIPS_140-2_Compliance_OS_X_Mountain_Lion_v10.8.pdf</ref>,[empty],[empty],[empty],[empty]
wolfSSL,[empty],[empty],[empty],[empty],[empty],<ref></ref>
[added],[added],[added],[added],[added],[added],[added]
Implementation,PKCS #11 device,Intel AES-NI,VIA PadLock,ARMv8-A,Intel SGX,Intel QAT
